what the fuck hes holding a knife,2
if women do this kind of prank to his man then it means she is trying to get something off her chest that really happened,2
you ever wonder if the person whos getting pranked knows its a prank but they just act like they dont know,0
yea i been hear for fucking minuets lol,2
it looks kinda fake,0
tha part that made me laugh was he said i broke my headphones,3
he gets a knife,0
okay dang,2
karissa giggles,0
nate i just wanna talk,3
nate my heart is in my balls right now,3
nate my heart is in my balls rn,3
also nick holds knife,0
i started dying when he ran to the door with the knife,0
i feel all guys rage with anger lol guys get so agressive,2
her slapping her thigh and laying down while hes having a full mental breakdown is such a mood,0
this channel should b the biggest on youtube honestly,2
the fact that she shut the door on him and he couldnt open it,2
you guys make me sick you wanna know why because you make me wanna have a cute relationship again so fuck you,2
oml when she turned on the video i laughed so hard at her face,0
when he threw the water bottle i fell off my chair,3
oh that had me dead haha,0
i wanna win that fan of the week is that how you wanted it to sound sorry i was a bit late,0
i m crying,3
did anyone think that she look like harlequin,0
im dead,0
anyone else wondering why he grabbed a whole knife and nobody said anything about it,0
haha i was scared for her to open the door,0
nate i just want to talk,3
what the fuck did you just say,2
grabs knife,0
thats literally me when i hear something when im home alone,0
he got a knife,0
who fucking knew that the proposing went this back in time holy mother god,2
white people ugh boring i like the black ones better there more funnier,0
whos watching this now that theyre engaged,0
i just broke my f earphones over this,2
i saw him grab a knife,0
go see the latest video of them,0
for real guys these pranks just can be fake or not,0
janessa me,2
i literally want yall to adopt me so much yall so funny and fun and all that plz adopt me lol,3
whos watching this after they are now engaged,0
omg he was so sad i feel so bad for him,3
me,3
i cant believe this kind of videos cause its not their first time doing pranks so normally when something surprised her him the first thing that comes to the mind is that its a prank,0
how does he not get in,3
my caps are on and when the dog barked it said music,2
that laugh at the end though,0
you are engaged,0
hes too cute to be cheated on to be honest,0
its set up fake,0
he really threw her shirt saying fuck your shirt im dying,0
nooo when he came back and he cried i was so sad haha,3
when he cried i wanted to cry,3
bro u toke that too far hes so cute dont hurt him,3
the fact he grabbed a knife,0
ze blood pressure be like,2
i also need a relationship like this wtf,3
duck she got ya,0
lol my name is carissa but with a c,0
tf,0
why did i fee so bad when he broke his headphones,3
this is not declare you guys really believe this shit,2
karissa is super extra,0
omg the fact that even used a book with jesus name on it cracked me up,0
i felt bad for max lol,0
this was the best cheating on bc prank the background noises,0
and i oop,0
are they just not gonna talk about him having a knife,3
when you realize that nate probably cant even here the porn playing on her computer so karissa is literally sitting there watching porn,0
dont cheat on him or he will stab you,2
omg u are both cute and u really deserved each other wow this video makes me laugh and at the same time it makes me nervous of what going happened because of reaction haha,0
nate screaming i just wanna talk while holding a knife is such a mood,3
who else thinks she looks like harley quinn,0
please,3
i have seen so many videos but when i started seeing your videos i literally started searching all over fb,0
i want to be the fan of the week even tho i problems wont be haha,3
i thought you are only in fb,3
they make me feel lonely,3
fuck your shirt open up the thing i swear to god,2
crazy the conversation of marriage and the bahamas comes up and they end up doing both months later,0
the knife i,3
wow she got the jesus is calling book will she doing this,3
i wanna when the giveaway please,3
this reminds me of jd in heathers,3
seriously is there anyone who buys this is so fuck staged,2
karissa woohoo i got the prank crown yeah baby yea this isnt good,0
i hate this guy can i send him to the police bully exist bc of him lgbt pride verbal abuse,2
the silence when he found the mannequin laugh my ass off,0
louis tomlinson has entered the chat,0
love you guys but damn never seen nate that angry,3
me when you having fun but then realize you gotta deal with the shit a second later mood,2
whos watching this with the,0
i thought it was fucking over oh my gosh you doin him a heartbreak,3
i cant breathe,3
who agrees,0
this has me dead,0
i cant in dying,3
and thats when he realised he loves her,3
is how he said ik what you were doing,0
wow they are so cute omg,3
i wanna winn,3
i was watching porn,0
when you realize this was when he had already decided to propose to karissa adds a whole new level to his heartbreak,3
what were you doing is this fake is sooooo sad i thought he decided in september new york ohh yeah i was thinking of when the proposal series came out abigail clark no he decided in june i think and then he proposed in september my quinto can you tell me which vids little does she know in two months is what part of la do they live marine no one fucking cares yes ive been here for minutes like if agree or if u think its funny the book was called jesus is calling im,0
great,2
soo fake,0
she should have just put down the camera and consoled him,3
nate wht were u doin,0
are you seriously going still,2
i was watching prn,0
you two are morons,2
bro im still laughing,0
nate how could you both do this to me,3
no you dont you dont do this to the one you love people be confusing infatuation and hooking up with love scary yall,3
why didnt he just kick down the door bro,3
he grabbed a knife he is not playing around,0
not in my apartment,2
family friendly pg huh description,0
the way he said you need jesus oh my gosh,0
youd think after all the pranks hed notice,0
why does he have a knife,3
why tf am i crying,3
i wanna go back in the womb i hate real life,0
nate come back,3
bro she can hold a note,0
how bout you bow down to your prank queen bitch had me dead,0
why do people actually like him dude i hate him,2
its annoying me sooo much,2
i think a normal boyfriend would just go straight and break the door right then and there,0
where is the winner,0
she looks like lani baker,0
this is fake and gay,2
sam play i do not know yah i wish i could relate to them,3
that innocent i was watching porn damn laugh my ass off,0
karissa mouths karissa,2
funniest one ive seen yet,0
does nobody but me see how toxic this is,0
what so you expect year olds to be youtubers for year olds you dont have go be the age of your demographic dumb ass,2
ur not even trying to make these believable anymore even jake paul in his cringe days wasnt even this bad u guys are in ur s dude u should be targeting an older demographic now,0
then go to jake paul videos then,0
this seems pretty fake to me,3
the intro sound like a slow rap,0
i want a phone,3
i actually feel sad for him even its a prank,3
nice ads,2
man i would of busted down that door right away,2
this is so fake man take acting classes,0
im fk dying rn haha,3
omg i forgot to wat ccx h this video im so sorry baby,3
nate i just wanna talk,3
done,0
also nate has a knife in his hand,0
nate i just want to talk also nate has a knife in his hand laugh my ass off,0
ohh kresge u r gowen have babes but they are all gin be prank bitch,0
he has a knife lol,0
im like oh my f god when he came with a knife im like f,0
and then think whats in the max main,0
i just wanna talk he says with a knife i his hand,3
omg relationship is so freakin cute though what the heck,3
i would have broke the door down or shot the hinges off,2
sorry god,3
he was so relived after he knew it was a prank,3
nigga its faker than kims ass,0
the edit makes the video more enjoyable to watch lol,0
if we learned anything from this vid,0
its to never cheat on nate,2
the way he sighed as if he was relieved and scared i felt that,3
is me whenever im talking to someone,0
i want a man like nate,3
this is the best reaction i have ever seen when he came back in the apartment his voice broke me,3
it sounds like natalie from david vlogs,0
what did i do to deserve this story of my life,3
theyre so cute,3
baby you there,0
yes ive been here for minutes,2
bruh,2
me when my mom says the kitchen is off limits,2
thats me on,0
you paying,0
what a pussy,0
i bet they watched the nasty shit later,0
it tickles oh my god,0
well then,3
so fake,0
sometimes i think there on crack,0
when u called her baby mama are u a dad of her child or something thats what u say when u had babies with her,0
yo i feel so bad for him but it was really funny how you say i just want to talk and he has the knife in his hand hes about to kill someone crime of passion much,3
can i please win,3
this is the same prank new year and did,2
quick question how do they not know that its a prank when literally all vids are pranks,0
his world was shook,0
fake unsubscribe i hate fake,2
dont you ever cheat on him woman,2
i just wanna talk come with a knife,3
i felt so uncomfortable watching this laugh my ass off,0
when he got the knife oh my god bish i would jump out the window in a flash,2
karissa baby you there,0
nate are you seriously still going still,3
me watching nate pull the blankets up and off the bed,0
also me its brittney bitch,2
anyone notice he had a knife lol,0
max got so protective he was barking when nate was yelling at karissa,0
i fucking died when the way it cuts to clapping in her room and him having a panic attack,0
why does he says ex,3
soz i messed up cuz,3
i felt so sorry for nate at some point but to get the crown some sacrifices are needed lol,0
laugh my ass off,0
me what,0
you deleted your history after that right,2
iv been subscribed but never committed,2
a nice guys tht proves he loves u but ur not u want to do pranks do without cheating ones but no u dont love him u love cheating u bitch,3
you just spoiled endgame for me,2
karissa ur a bitch for earthquake u cant do cheating prank u could done another prank but this was to real ur a bitch,2
when he found out it was a prank and he went on the floor i felt so bad like i wanted to cry,3
this is cringe worthy a for effort laugh my ass off the acting thought,0
i want to be the fan of the week love u guys so much,3
the door has no lock,2
nate i just wanna talk,3
oh im not in a mood,2
nate why,3
nate ohhhh ok call me after u r done,2
nate realises nooo who the hell is in their u suck why r these clothes out open the door or im gonna die,0
what did i do what did i do to deserve this why would you do this in the first place youre really gonna do this to us no i know what your doing,3
the sound of heartbreak and in his voice is so cute and sad,3
im watching again this and every time he says heartbroken it hits u hard like u feel that,3
open the fucking door,2
he got a knife,0
wannabe jake paul,2
omg he has a knife,0
i wanna be fan of the week,3
who else thought this was funny but also got cringe,0
oh my god stoop it,2
nate wtf did u just say,0
when he came with the knife i was dying,0
what were u watching nate,0
i was watching porn,0
i wanna win because i finally subscribed your videos kept popping up and i kept watching them,3
this seems very staged those are probably headphones from the dollar store,3
i want to be the fan of the week please,3
this has to be fake who wouldnt break the door down,2
when nate grabbed the knife i was dying,0
damn and he saw those clothes or noticed them at the last minute,0
she should not have those ugly faces ela,3
this is so toxic for any relationship,3
so scripted,0
the knife tho,0
theres me laughing my ass off then theres nate having mental breakdown,0
this must have been so awkward to make for her,3
do the try not to swear challenge hours,2
what a load of shit,2
when nate said why did i deserve this he sounded like a,3
i wanna be the fan of the week,3
yes been here for minutes that got me,0
fake af,0
how on earth people believing this is real and not fake,0
are you seriously going still,2
im done i did everything,0
awwww he sounded so hurt,3
do you retarded kids actually buy this shit or are you playing along,0
when he picked the fake body the way it stood up straight im dead,0
nate she got yo ass,0
this dudes a douche bag she shoulda stuck with the porn and the book fragile ass dude had a fuckin knife mckay this has got o clock news written all over it,2
when he walked in crying omg aw,3
karissa stop it,2
nate shirt fuck ur shirt open up the thing i swear ill fucking die open up,0
brah my cheeks are so sore from smiling so much i havent stop smiling once,0
at the end max be like lemme in on the kisses,0
karissa earlier thats nasty,0
dude im dead,0
bad acting,2
im watching this at night now my parents maybe think im watching porn and im going to get an ass whooping in the morning,2
when he said heart broken that hurt,3
ok but nate with a knife low key scares me,0
u there,0
pick me please in your next video because my daughter want a iphone bad and her little brother have one and i and her birthday is tomorrow and i want to suprise her and i comment subscribe and hit that bell and i liked please,3
poor guy,3
fuck this shit,2
i wanna win bish,2
nate are u seriously going still,0
my name is karissa too spelt the same and everything girl i thought i was the only one,3
i love you guys so much you guys are the best couple on youtube i wish i can get on the fan of the week wall,3
who else thinks marisa name should be on the channel cuz she deserves it,2
awesome,2
had me dead wtf did you just say,0
who knew nate is a bit lol,0
also i love karissa cringing haha must have been so awkward,0
your gonna lose each other,0
when grabbed the knife i was like dude wtf,0
are you crying,3
nate you want me to not care,0
no you should be crying,3
when was this,0
i had a boy friend but he cheated on me with my best friend im crying he had sex with her,3
stop,2
plot twist,0
taylor skeens anyone,0
haha right there omg stop it,2
im sorry but this is so funny he is crying and fighting hes door and she is in the bend and dose some kind of nasty noises,0
she said i was watchin porn so casually laugh my ass off,0
im just confused because the people who do pranks all the time dont expect when they get pranked like half of the people do like i got murdered prank but like they get pranked daily so why do people not expect the pranks,3
the things she was saying were so annoying,0
he really cares for her,0
man that was savage she good man when he got soo mad throwing throwing and yelling and damn he the knife out whoa,0
literally nobody,0
nate i just pulled my fucking headphones over you,3
how do you not have ml subscriber,3
sex belong in marriage but if your partner has the holy spirit or a demonic spirit before you commit for life but check self st get a tru loving fearing relationship with god not a religion but im not talking about america god which is satan literally just study the symbols and signs on the back of your dollar bill starting with the all seeing eye of lucifer literally those are not decorations and people claim they love god but lifestyle heart mind mouth lyrics job and soul says satan and hell,0
haha wait what,0
just wanna talk,3
also knife,0
nosebleeds,2
he has a knife,0
dont watch if low cringe,0
does that mean you appreciate nate,0
they should stop doing pranks its not great,2
i was so scared when he has the knife,0
killed me,0
her making sounds is like bad acting in disney,0
we all know what they did after this video,0
im gonna ducking marry him,2
i tried fixing it twice but its just gonna stay ducking,2
oh my ducking gosh autocorrect,2
has knife,0
i just wanna talk,3
tf bad acting,2
karissa high pitched edited voice ahh right there,0
had me rolling,0
i feel like id breech that shit open and pull out my tool,2
poor nate,3
omg this is so fake,2
stop using gods name in the wrong way,2
was this staged lol,0
nate i just want to talk,3
also nate holding a knife,0
what did she say,0
i wanna get my name on there please,3
eww omg her sounds are horrible i mean he believed it so i guess she actually sounds like that,0
i just broke my headphones over you,3
me haha,3
what you think what was going happen,0
why did he get man at the other guy he had nothing to do with her cheating i mean he may not know that she had a boyfriend whats wrong with her boyfriend,0
how do you dm people,0
good prank but i think she should have done a better job at moaning and the sounds bc it sounded really fake,0
too childish,0
gangster,2
i just joined the family after watching videos,0
also nate wtf did you just say,2
i feel so bad,3
im a little thing,0
i want to win,3
oh my god i have the same book as her the jesus calling one what a small world,0
if i do a prank like this wit my husband it sure i will die,0
he will cut my head,2
the door doesnt even have a lock on it,2
damn he fucking scary when he mad,0
im subscribe and the post notifications are on,0
well,3
nate hold knife also nate i just wanna talk,3
i just wanna talk,3
he got a knife omg,0
i thought it was all over,3
i hate fake pranks by youtubers you went to the door then immediately yoi having sex again smh fake fake fake fake unsubscribe,2
the way she called him a bitch laugh my ass off,0
as if hes believing this,0
knife i am a joke to you,0
nate crying,3
that was too much for my heart to handle even though it was prank i felt so bad my heart was breaking as he thought it was all over,3
holy shit thank god karissa stayed in the room when nate pulled out the knife holy moly,0
me crying,3
i just want to talk,3
karissa how you feeling,0
nate heart broken i felt that,3
so fake,0
lets not forget this is the dude that wanted to cheat on u and got caught up karissa,2
i wanna be on the grass wall been here since blog,3
they upload every day a prank come on guys it cant be all of them true pranks,2
no hate just facts,0
clarissa stop it dies inside,3
nate throws shirt at door sound effect explosion,0
karissa,2
as i definitely agree i do love them but most seem fake but i actually think this one was real,0
he had a knife in his hand and he said i just wanna talk im dead,0
i wanna be the fan of the week,3
fucking deceased haha,0
haha im,0
all the year olds are they kissing eww,0
open up i just wanna talk has a whole knife what the fuck,2
f your shirt,2
has a knife,0
nate this guys gonna leave with some dirty ass clothes,0
nate with the knife tho,0
c da dire che sei un bono,2
her making the sound effects made me feel uncomfortable,0
that wasnt even like close to realistic though dont know how it made you uncomfortable,0
the porn noises though,0
i need a caring and psycho and overprotective boyfriend like that,2
you need fucking help laugh my ass off,2
question is are you a girl like her,0
she over powered him lol,0
acting,0
demonetization has entered the chat,0
why tf did he have a knife,2
we not gonna talk about the fact he got a knife out,0
theyre so perfect together,3
am i the only thinking olivia his blood pressure or is that just me,0
i want it,3
that shit was nasty,0
do yaw have a kid if you dont im surprised,0
awkward,0
i did it,2
is anyone gonna talk about how he almost hit her in the head with a water bottle oof,0
why so many ads for doe,2
can i please be on da wall,3
literally me locking out my problems,2
i want to be the fan of the week because i had just started watching your videos you guys make me laugh my wish is to meet you but i know you live far away but i love your guys videos so yah love you guys,3
my family is really annoyed with me cuz i keep saying cuz ur dumb,2
these pranks gonna lead to a real break up smh,3
i wanna be fan of the week,3
open up i just wanna talk,0
the noises were not very convincing though did he seriously just got overpowered by a girl lol,0
should of been like waxing or something lol been like i was,0
waxing or play on a loop,0
sooo i see nate is a lil crazy pulls out knife this fucker thinks hes gonna get out of this shit,2
i really want to be the fan of the week,3
he was so hurt what did i do this was almost as sad as the pregnancy one,3
karissa should have her own channel,2
when he grabbed the knife it got serious,0
the only reason i think this is fake is cuz if i heard that shit coming from that room that door would have been to the floor already,2
i subbed when they had k,0
even though i know the concept of the prank is kinda touchy the fact that karissa is in the room chillin just slapping her thigh while nate is having a full blown panic attack is hilarious,0
omg i know right,0
right,0
how tf u water that shit,0
help its porn,3
hey yo nate sup dawg just a heads up that youre a fuck tard and a tool would love to punch you in your infinitely face peace out bro,2
nate fuck your shirt,2
throws shirt at the door,2
wtf girl stronger than a guy,0
karissa omg stop it,2
nate what the f did you just say,0
he grabbed a knife that tells you that guys are in love with us when we date them,0
my phone wont let me hit the like button but i would love to win the fan of the week,3
this is the fake shit ever oh my gosh,2
if i was in position i think i would have to buy a new door,0
om im ded his face,0
done also i love you guys so much i wish i had the money to get me my mom and my sister a iphone but we dont have enough money,3
yo nate was really soooo ready to stab someone,2
i wanna be on the grass wall please,3
i wish i can win a things,3
aww,3
just dying inside,3
she really look like sabrina carpenter,0
is at,3
wow took that long,0
hold up i need an explanation for that knife,2
me,2
wow she really drags these out,0
just want to talk,3
also a butcher knife,0
acting is so bad,3
wait months ago they broke up now they together again im confused and kinda concerned its all fake at this point,0
karissa fake sex noises,0
also karissa actually hurts,3
bro i couldnt stop laughing when he pulled out the knife,0
was i the only one hysterically laughing the whole time,0
ur not the only one sis,3
im surprised he didnt her,0
i would have kicked the door down,2
i feel bad for nate,3
nate my heart is in my balls right now,3
dude i read this as soon as he said it,0
fake video,3
how can you guys be fooled every day,0
got me weak,0
im weak he got a knife,0
oh my,0
i would have trust issues if i was pranked so much,0
i wanna be fan of the week,3
bow down to your prank queen bitch wrong section,2
is no one gonna talk about how she was stronger than him to close the door,0
literally screaming,0
why bro,3
when people say we are the best family on youtube im over here like no your not nate and karissa are,2
omg my mom thought i was watching something i should not be watching laugh my ass off,0
moms am i right or am i white well im white so guess im left but,3
i really wanna be the fan of the week love you guys forever,3
throughout the whole prank she just slaps random things i cant,2
can we talk about how nate had a knife,0
i want my name on the wall plz thx,3
lol karissa couldnt say it,0
i bet shes never going to say that again,2
laugh my ass off im dead,0
i want to be the subscriber of the week,3
im fucking scream the noises she makes i cant omg,3
you should do another cheating prank but do it over a week or to seem really and be really dodgy and then get caught because you just did the prank he wont suspect it,0
when he said no no my heart melt,3
if people believe these pranks are actually true then you are either a yr old watching this or just plain dumb,0
karissa literally you have the best pranks when you prank him i watch the whole video and then when nate does pranks he doesnt make me laugh sorry nate if you see this,2
why would he grab a knife,3
and for some reason my stupid computer wont let me edit my other comments sorry,2
i wanna be on the wall,3
appreciate the little things looks down,0
karissa slaps her leg,0
my mind now watch she gonna start head banging,2
why didnt she ask about the knife,3
karissa oh,0
also oh,0
haha im dying,3
honestly looks staged asf not sure if any guy would leave if he heard his girl cheating on him through the door most guys would break down the door,0
anybody who does a cheating prank on their partner isnt really into the other person and just does shit like this because they need attention and are more into themselves than the person they are with this dude can and will be replaced no doubt,0
nate its close out there fuck what were you doing,0
i wanna be on the wall,3
karissa just watching porn,0
laugh my ass off im dying,0
nate getting angry kinda funny but sad,3
what the fuck,2
so are we going ignore the fact that nate said this guys going to get out of here with some dirty ass clothes,0
is this staged or,0
ok this guys are full of prank,2
i want to win pls,3
but i did,3
the fing door,2
im cheating on you,0
scared,0
this is so fake it just isnt funny neither are their personalities just cringe and annoying also boring,0
is it juste or was the kiss in so genuine,0
i love you guys you guys are what i have always wanted to be like in a relationship but guys use me for my money or cheat on me you guys inspire me every day,3
why im i enjoying this,0
she looks like billie,0
nate i wanna go back in the womb i hate real life,0
but come on she wouldnt keep going when she hears you banging on the door,0
karissa used to be so skinny and hot shes so now like if you miss the thin karissa,3
well we all know what happened after this video,0
next video we actually break up,3
i cried a lot i love you both,3
i wont be surprised if this happens,0
oh,2
she was like angelina julie when she said well well well in lol,0
this is way to much for a guy,2
laugh so hard,3
lets be real i think their neighbors think somethings wrong with them,2
i wanna win,3
i have nothing to say,0
you dumb bitch you made it sound so fake stupid bitch,0
please dont hurt him i really like him,3
i wanna go back in the womb i hate real life thats a big mood,3
pack your sht up pack your sht up and get out i died,2
prank queen bitch,0
poor max he always looks soo worried they prank max more than they prank each other,3
wow they really love each others,3
well well well i lost it,3
karissa should have been laying on the bed with the crown on when he came back and be like fuck you,2
i love their relationship so much they better get fucking married,2
his voice was so sad when he found out that it was a prank,3
i want to be fan of the week,3
haha i just wanna talk holds a knife,3
it says views and im confused i like my yt is broken xd,3
dude how many fucking times you guys are gonna fuck away any sliver of trust you have for each other also thats hella fucking scary that his immediate response was to grab a knife,2
laugh my ass off when thanos showed up i died,0
this is so fake huh,2
how am i supposed to have a good day morning since my cat died yesterday,3
i want to be on the wall,3
she got your ass the queen b,0
low key the thumbnail is kinda bad,0
kinda ew,0
you feeling,0
at camera breathing heavily heartbroken felt that,3
hits hard,3
what time i think i missed it,3
thats not funny or sad,3
i died when she started making sounds with the bible,0
i want to win one,3
this the funniest shit ive seen all day,0
fake it was all set up,0
i love theirs pranks and i love watching it but prank with cheating i think you should not play on each others feelings i was so sorry for nate he looked heartbroken love you guys anyway,3
when he threw the water bottle at her,3
shit fake asf,0
bro nate was about to break down the door,0
i wanna be on the wall please,3
are you bad word fk,2
nate was a legit serial killer,0
her face oof,0
i love you guys but this was so fake but funny at the same time,0
youtube couples be like,2
wtf am i watching theyre so desperate for views,0
im sorry guys but if i prank my boyfriend so ogten wont fall for it no more you guys have already planned this its so freaking clear,3
hope one day my name will be on the weel,3
omg so cringe but i like ur videos,0
the fact that they actually take the time to actually make a wheel to see who the winner of the iphone give away is,2
me see knife,0
he grabbed the knife,0
when his voice w was s breaking tho i felt soo bad,3
wow he got a knife too,0
nate went i just want to talk with a knife in his hand,3
i really want to win i mean literally i told all my friends about yall and they watch videos all the time,0
haha i cant,0
you have to be careful every couple like this with these pranks end up breaking up because of this stuff be careful,0
this is the type of stuff that break relationships up in the end yall gotta be careful with these pranks,0
layla dixon pranks arent real lol,0
nate i just wanna talk,0
also nate has a knife in his hand,0
he was like so fucked up,0
she is the prank king,2
i wanna win,3
i want my name on it pls love you guys,3
how about just some regular vlogs instead of pranks all the time,0
please put my name,3
nate get a new hair cute omg,0
bro nate and carissa are such goals,3
my friend lives in ur complex and i wonder what he thinks when he hears this stuff laugh my ass off,0
i love that u live right by me but ive never met u thats depression,3
demonetized,2
can i please,3
i wan b the fan of the week,3
if this was real nate would of broken down the door immediately and he would of knew it was a prank because no one would keep screwing if their was banging at the door,2
om nate was freaking out,0
nate widely screams,0
open up i just wanna talk,0
at the same time holds a giant knife,0
i wanna be can of the week,3
i died when she put on that video,0
please,3
these pranks are so fake they prank each other every other day its easy to tell now,0
i wanna won the fan of the week,3
when nate said what did i do what did i do to deserve this my heart broke,3
nate looks like the man in reaction time,0
im done with everything u said now i just sound like ur my master laugh my ass off,0
do the i threw up blood prank,0
why did not he just break the door,3
sis needs new content,0
these pranks are getting so old and repetitive now,0
im sorry but the pranks are being too fake please no,2
i wanna be the fan of the day,3
bro he loves her so much,3
he just wanna talk,0
are you there yes im right outside ive been here for fucking minutes,2
im dying,0
i wanna win fan of the week ily guys literally so much,3
this is so fake,0
lol,0
he got triggered and,0
i wanna win the fan if the week please i tried my hardest at the iphone giveaway but didnt get it but its all good good job to nicholas but please nate,3
i wanna be fan of week,3
please i love u guys,3
i want too win,3
not a soul,2
nobody,2
just wanna fuck talk,0
holding a knife,0
im a little thing please appreciate me,3
really out here final go to j a i l,0
he really out here with a knife,0
can i please be fan of the week,3
i wanna win it love you both and appreciate you guys so so much youre my fave couple why arent yall at m subs,3
laugh my ass off nate wtf bro the knife why the freaking knife omg bro im dying cause he got the knife,0
it probably would have been better if michael was the one she was cheating on him with,0
karissa is literally a mood,0
nate i just wanna fing talk,0
also nate holding a knife,0
can i at least have my name on the bottom of a sign once since nothing good happens only bad,3
omg his poor little heart,3
he on xgames mode,0
video quite long,0
i didnt like this prank at all fall really bad for wish i had a guy like him holding a knife for his girl i like u karissa but didnt like this prank,3
this shit not real laugh my ass off yall a prank channel that does literally does these types of pranks every other day and this exact prank has been everywhere lately and not a single time is is this a prank mentioned lol and the acting mad extra as always cringe,0
whys there a full frozen water bottle he brought back lol,0
i was dying,0
im crying laugh my ass off,3
how does he not know they do pranks like this all the time how do they not know,0
my new fave couple on youtube since lance and lizzy broke up,3
also is the moment his heart dropped to his balls,3
wanna be in t h e w a l l,3
i just wanna talk,3
i want to winn,3
omg stop it lol,2
oh my fucking god he had a knife,0
people who think that this is not staged i feel sorry for you,2
done everything,0
yo neck is really thick and yo chin look like crimson,0
laugh my ass off remember when rice gum roasted nate,0
maybe you can do to me what you were doing to britney,0
hits with book,0
i want to be the fan of the week,3
like this is so fake,0
notifications on,0
i wanna win that thing love you guys so flipping much and nate get her back,3
nate ive been here for five minutes,2
hockey girl i read this as it was happening,0
he had a knife,0
this was just the saddest funniest but cutest video of my life,3
i zoomed ahead and saw nate holding knife,0
same me,3
just watching porn,0
she prego,0
i subscribed and liked on notification can i be the fan of the week plz,3
nate i just wanna talk,3
also nate has a fucking knife,0
no but dead ass their relationship is so fucking amazing,3
he said his heart was in his balls,0
like wtf,2
why was she clapping,0
he thought she had sex with another person,0
why dont they do a video that the girlfriend wants to have sex now prank but it actually got real,0
poor nate clarissa came to take that crown,3
why dont u like jesus christ,3
this prank is staged,0
im starting to feel like some of these are fake,3
he never says ily back,3
jk i dont like jesus,2
american dream cause,0
im just saying im ft big dude if i found this shit i would have broke that fucking door down so quick,2
theres no lock on the door,2
if you prank each other every day its not realistic anymore,0
this is so fake,0
nate oh my fucking god i broke my dam head phones,2
i want too win,3
they always prank on each other,0
i want too win,3
oh my god haha,3
yall some good actors,0
oh wow i know i am not an og nate g subscriber but i was here in the new youtube channel ever since k subs it still feels like early november wow months of being part of the garner gang this prank is the best its so nice to be always laughing and just having good vibes by watching your vlogs making my birth month extra extra more special big wins everyday,0
nate i wanna go back in the womb i hate real life,0
me just got done watching dolan twins back in the womb video,0
can i be the fan of the week,3
i just watched ur break up vid im lost,3
donee,0
all the dislikes are nate from different other accounts,0
ahh just broke my fucking headphones over you,2
i feel so bad for him laugh my ass off,3
just watched a porn karissa,0
so i ruined my own clothes he says,3
damn the knife,0
damn shes scary good,0
hes freaking out when you cheating,0
wda thats sadistic,0
i want to be fan of the week,3
karissa is killing me on the prank oh my god,0
i wanna be fan of the week,3
you can smile now baby its over yeah but i thought it was real,3
i died when he said i broke my headphones because of you,3
nobody,0
him,2
i want my name on that wall please,3
i didnt enter in the giveaway because all i need is them,3
bro i stg i want my existence to be acknowledged by yall,3
by now they have to know they are pranking eachother,0
my favourite prank of all time these cheating pranks these days be going too far,2
this is literally the worst acting ever some how,2
when he threw the clothes at the door,0
aww poor nate but yes karissa,3
yall are so incredible and yall make me so happy every single time i see videos,3
i just wanna talk,3
i want to be that fan of the week,3
im dead,0
who else noticed his hand is so small,0
i ment funny,0
i ment u are funny typo lol,0
him i would never do that to you,2
i wanna be the sub of week,3
shows the vid he did cheating on her,0
who else thinks karissa should have her own channel,2
fake,0
gets cheated on,2
nate aw i broke my headphones over you,2
her face when the video came on,0
nate heartbroken,3
that was just mean,3
aw the fact that he broke down and cried really means he cares for her and was really just dying with just the thought of loosing her and feeling betrayed by someone he loves so much like i needs someone like that,3
how bout you bow down to your queen bitch im dead,0
you guys are so fuck cute man fuck yall,3
when she said the first stop it i was like oh wow,0
i cant believe he picked up a knife,0
this shit is just so staged i cannot believe people fall for this,2
oooo im definitely gonna be on the grass wall lol hehe cant wait to see my name on the wall,0
omg my heart i felt sooo bad for nate and when he said what did i do to deserve this i lost it all,3
you guys make all this up thats fake,2
i love yall sm and ur vids r amazing but i think ppl should stop these types of pranks they r hilarious but they cause major trust issues,3
i watched this again omg it broke my heart when i saw him crying awe im broke it broke me if this were to actually happen he wouldnt not deserve this aww ily nate sm and also karissa narissa forever pls,3
my heart is in my balls right now,3
this shit staged,2
i been subscribed for ages,0
this is the best goddamn prank this killed me,3
nate i just wanna talk,3
hold a knife,3
he was like a legit serial killer,0
this prank was awkward for all of us,0
i wanna be on the wall,3
when he said heartbroken i just died,3
i want to be the fan of the week,3
i would subscribe if you stopped cussing so much just saying,0
also when u told max to take big wins and he barked my dog started barking,2
who only watches him bc of carissa,2
nate you better explain yourself because of that knife jeez,0
yo i swear i couldnt stop laughin shes laying there slap her thigh n hes screamin,3
i want to win the fan of the week ive been subscribed with notifications and been subbed since k even tho it wasnt that long ago,3
it has come to my attention that all of the pranks are fake i know im extremely disappointed myself,3
they are literally stupid they have been pulling pranks on each other for so long and and cant tell when they are getting prank this shit fake,2
anyone else,0
but i dont want to get the phone i just wanted to comment sorry if thats weird,0
i wanna win the wall thing i always like all of ur vids and im already subscribed and i hit the bell along tim ago,3
i want to kis her ass,2
he was so sad poor thing i wish i had a mans like him,3
sorry after all the awful terribly mean pranks done lately i dont feel bad for him for this one he used worst fears against her it was only fair she never goes that hard against him so it was about dang time team karissa this time,3
i feel so bad for laughing at this prank and what did he think would happen if he threw his headphones at the door,0
i wanna win that thing,0
